Wall time,Step,Value
1783142700.566602,243000,35.31956481933594
1783143052.7816093,247500,30.220335006713867
1783143393.2988362,252000,39.34668731689453
1783143731.5960376,256500,38.307884216308594
1783144064.2287414,261000,41.29975128173828
1783144404.601203,265500,39.445980072021484
1783144741.1706617,270000,41.90315628051758
1783145085.0745757,274500,36.97554397583008
1783145427.594849,279000,36.39434814453125
1783145769.460422,283500,37.86028289794922
1783146112.2076232,288000,36.95592498779297
1783146450.6388063,292500,38.85128402709961
1783146785.8288753,297000,42.85316848754883
1783147120.5597136,301500,43.16473388671875
1783147458.3775985,306000,39.34564208984375
1783147795.8989382,310500,41.524112701416016
1783148134.8973937,315000,39.81917190551758
1783148474.819409,319500,39.33713150024414
1783148814.822327,324000,41.15836715698242
1783149155.5735765,328500,35.97871398925781
1783149491.1771026,333000,43.21237564086914
1783149834.532608,337500,38.43526840209961
1783150172.3553362,342000,42.15694046020508
1783150511.1700168,346500,41.183143615722656
1783150854.3518157,351000,38.04489517211914
1783151186.2326534,355500,46.28022003173828
1783151522.506716,360000,43.54847717285156
1783151851.759646,364500,46.25362014770508
1783152186.1287017,369000,43.185447692871094
1783152516.197202,373500,45.99093246459961
1783152849.479147,378000,44.368927001953125
1783153177.3230345,382500,46.095157623291016
1783153516.242094,387000,40.89988708496094
1783153852.483127,391500,42.61394500732422
1783154182.8214073,396000,44.68014144897461
1783154519.2079165,400500,42.99250793457031
1783154855.6356874,405000,41.37063980102539
1783155187.4005587,409500,42.59296798706055
1783155523.2534723,414000,43.02473449707031
1783155861.9288397,418500,40.84231948852539
1783156193.3042243,423000,46.6003532409668
1783156522.082206,427500,48.17947769165039
1783156854.0610325,432000,45.62269973754883
1783157182.2465794,436500,45.7812385559082
1783157517.2545874,441000,43.44536590576172
1783157852.9160426,445500,43.82406997680664
1783158188.4036353,450000,44.51907730102539
1783158518.3018594,454500,44.693180084228516
1783158847.8436997,459000,45.53874206542969
1783159176.359081,463500,47.62274932861328
1783159506.8257093,468000,46.38372039794922
1783159837.0793066,472500,47.31816482543945
1783160174.8985977,477000,44.72200012207031
1783160500.9473925,481500,47.111061096191406
1783160834.302266,486000,44.6028938293457
1783161160.9118202,490500,47.88928985595703
1783161490.9189432,495000,47.07170486450195
1783161824.2420151,499500,46.349178314208984
1783162156.1089976,504000,43.50708770751953
1783162483.2042387,508500,47.11526870727539
1783162812.3199415,513000,49.1960334777832
1783163146.1624026,517500,45.536834716796875
1783163476.5435565,522000,46.200252532958984
1783163807.6702979,526500,47.013797760009766
1783164140.499247,531000,44.83723831176758
1783164475.8022182,535500,45.01960372924805
1783164807.3202531,540000,48.738162994384766
1783165139.3111124,544500,48.138187408447266
1783165470.41464,549000,44.850799560546875
1783165803.8742115,553500,47.47568130493164
1783166134.74061,558000,47.757015228271484
1783166465.7814348,562500,49.53557205200195
1783166797.1223297,567000,48.51567459106445
1783167127.883875,571500,48.61771774291992
1783167452.4969985,576000,51.770851135253906
1783167780.48034,580500,47.7973747253418
1783168111.9820888,585000,47.680519104003906
1783168442.586826,589500,47.501190185546875
1783168777.1506577,594000,46.659358978271484
1783169106.6630914,598500,47.10597229003906
1783169436.6355166,603000,46.012386322021484
1783169766.6092958,607500,47.51611328125
1783170102.045441,612000,46.20799255371094
1783170438.6962798,616500,45.12263107299805
1783170772.6406782,621000,45.031044006347656
1783171100.0061884,625500,50.68015670776367
1783171435.7542732,630000,47.25538635253906
1783171764.971275,634500,50.671836853027344
1783172092.142766,639000,51.63932800292969
1783172421.605406,643500,47.53603744506836
1783172752.6924772,648000,48.205543518066406
1783173082.3484862,652500,46.00029373168945
1783173406.4122982,657000,48.31369400024414
1783173736.4019883,661500,49.53459930419922
1783174069.065739,666000,46.95476531982422
1783174403.915579,670500,43.39189529418945
1783174732.548048,675000,50.69527053833008
1783175066.012462,679500,46.97674560546875
1783175396.5621817,684000,49.816429138183594
1783175725.6781952,688500,49.01190185546875
1783176059.437224,693000,48.3262825012207
1783176394.1435664,697500,44.39411926269531
1783176726.2927527,702000,46.5102424621582
1783177064.6419342,706500,45.64393997192383
1783177399.530255,711000,46.09492492675781
1783177733.8082292,715500,46.81712341308594
1783178066.593847,720000,47.78774642944336
1783178396.3129997,724500,49.487709045410156
1783178726.4785078,729000,47.71687698364258
1783179055.73995,733500,48.824195861816406
1783179384.1699848,738000,50.49040603637695
1783179717.6736748,742500,46.47758102416992
1783180050.4263918,747000,48.113319396972656
1783180382.6239831,751500,47.31428527832031
1783180713.2127767,756000,49.1423225402832
1783181033.6123617,760500,52.49764633178711
1783181362.095278,765000,50.58477020263672
1783181692.381023,769500,49.83871078491211
1783182024.3766508,774000,48.697105407714844
1783182354.1472065,778500,48.913299560546875
1783182684.3406963,783000,47.73301696777344
1783183012.9931405,787500,50.4932861328125
1783183348.1916764,792000,46.393638610839844
1783183674.7617528,796500,50.16233825683594
1783184002.5147712,801000,50.763092041015625
1783184333.4512935,805500,51.07080841064453
1783184669.7876945,810000,47.123512268066406
1783185002.4220767,814500,49.00297164916992
1783185337.1707616,819000,47.51564407348633
1783185667.909471,823500,48.08216857910156
1783186002.3726833,828000,48.35176467895508
1783186332.1300166,832500,50.17533493041992
1783186660.3146632,837000,49.95558166503906
1783186999.944148,841500,45.861385345458984
1783187332.0603197,846000,48.6977424621582
1783187659.157458,850500,52.4865608215332
1783187991.0042686,855000,47.08458709716797
1783188316.3372865,859500,51.16001510620117
1783188647.2395494,864000,49.82841873168945
1783188983.5538027,868500,46.77492904663086
1783189318.8954985,873000,48.00788879394531
1783189648.9394114,877500,48.68456268310547
1783189982.058723,882000,48.47039031982422
1783190313.7330873,886500,51.4198112487793
1783190643.3678794,891000,48.45332717895508
1783190974.614382,895500,50.69794845581055
1783191302.20809,900000,53.36918258666992
1783191631.9119964,904500,47.84811782836914
1783191965.4518876,909000,49.61682891845703
1783192293.677037,913500,49.97786331176758
1783192624.9351435,918000,48.22050094604492
1783192951.472226,922500,51.57776641845703
1783193280.7224853,927000,49.28818130493164
1783193608.308524,931500,52.50349426269531
1783193942.412415,936000,47.78394317626953
1783194279.538317,940500,47.85353469848633
1783194608.1128926,945000,52.18474197387695
1783194943.2325187,949500,45.161380767822266
1783195272.308149,954000,50.24473571777344
1783195599.1426327,958500,51.78618621826172
1783195929.6068838,963000,52.42543411254883
1783196268.3799953,967500,44.509517669677734
1783196598.0462482,972000,50.73534393310547
1783196927.5938647,976500,49.5235710144043
1783197257.2636635,981000,50.83960723876953
1783197593.0095873,985500,49.07151412963867
1783197923.6568294,990000,51.203975677490234
1783198258.14387,994500,47.9654426574707
1783198588.477849,999000,49.730960845947266
1783198922.9798462,1003500,46.608150482177734
1783199257.840929,1008000,48.436302185058594
1783199592.9579763,1012500,47.27897644042969
1783199927.4337494,1017000,48.98602294921875
1783200261.770043,1021500,47.058555603027344
1783200597.0523086,1026000,49.02315139770508
1783200924.9775834,1030500,51.65580749511719
1783201256.2832928,1035000,49.495361328125
1783201587.2351782,1039500,49.0385627746582
1783201920.1939528,1044000,48.228485107421875
1783202251.3748226,1048500,49.114044189453125
1783202586.1197548,1053000,48.81622314453125
1783202919.8006856,1057500,48.306766510009766
1783203256.4104683,1062000,47.40987014770508
1783203593.0161476,1066500,48.70369338989258
1783203927.819834,1071000,45.526641845703125
1783204260.8761477,1075500,47.49644088745117
1783204593.0480692,1080000,47.82919692993164
1783204924.0118906,1084500,49.00599670410156
1783205261.411277,1089000,45.670928955078125
1783205588.3358169,1093500,51.94715118408203
1783205921.4680226,1098000,48.11190414428711
1783206251.6112652,1102500,48.80280303955078
1783206581.871595,1107000,51.066165924072266
1783206917.1575303,1111500,47.81980514526367
1783207248.8056715,1116000,49.60081481933594
1783207584.5492682,1120500,45.52317810058594
1783207919.4694471,1125000,47.35871887207031
1783208252.6039774,1129500,48.37614822387695
1783208583.6282752,1134000,50.121891021728516
1783208915.757421,1138500,49.23476028442383
1783209245.8236845,1143000,49.40030288696289
1783209581.7550592,1147500,48.049373626708984
1783209907.1071823,1152000,52.1144905090332
1783210240.1355624,1156500,49.57366180419922
1783210570.5888402,1161000,50.29706954956055
1783210904.292518,1165500,48.823158264160156
1783211234.2295291,1170000,49.38507843017578
1783211563.231932,1174500,52.55778121948242
1783211888.6790404,1179000,53.51639175415039
1783212219.707186,1183500,48.979698181152344
1783212546.4277484,1188000,50.12779235839844
1783212876.776184,1192500,49.61083221435547
1783213210.5104756,1197000,48.770057678222656
1783213534.4751756,1201500,53.39872741699219
1783213869.87585,1206000,48.204246520996094
1783214201.9114013,1210500,49.4908332824707
1783214532.9703214,1215000,49.51015090942383
1783214868.0216057,1219500,46.499977111816406
1783215195.7594838,1224000,52.30397415161133
1783215525.083026,1228500,49.73880386352539
1783215857.3582258,1233000,47.91392517089844
1783216190.0124655,1237500,49.006778717041016
1783216522.2575672,1242000,47.0911750793457
1783216856.346788,1246500,45.689449310302734
1783217191.2326493,1251000,46.9191780090332
1783217519.7699552,1255500,48.85672378540039
